16,東静岡,2,1,0,0,1,19,56,25,島田
16,東静岡,2,1,0,0,1,20,13,37,豊橋
16,東静岡,2,1,0,0,1,20,23,37,豊橋
16,東静岡,2,1,0,0,1,20,28,17,静岡
16,東静岡,2,1,0,0,1,20,39,34,浜松
16,東静岡,2,1,0,0,1,21,06,37,豊橋
16,東静岡,2,1,0,0,1,21,21,25,島田
16,東静岡,2,1,0,0,1,21,38,37,豊橋
16,東静岡,2,1,0,0,1,21,49,25,島田
16,東静岡,2,1,0,0,1,21,59,34,浜松
16,東静岡,2,1,0,0,1,22,25,34,浜松
16,東静岡,2,1,0,0,1,22,45,17,静岡
16,東静岡,2,1,0,0,1,23,14,17,静岡
16,東静岡,2,1,0,0,1,0,06,17,静岡
16,東静岡,2,0,1,0,1,5,47,17,静岡
16,東静岡,2,0,1,0,1,6,28,34,浜松
16,東静岡,2,0,1,0,1,6,51,34,浜松
16,東静岡,2,0,1,0,1,7,02,34,浜松
16,東静岡,2,0,1,0,1,7,20,34,浜松
16,東静岡,2,0,1,0,1,7,43,34,浜松
16,東静岡,2,0,1,0,1,7,53,17,静岡
16,東静岡,2,0,1,0,1,7,59,34,浜松
16,東静岡,2,0,1,0,1,8,12,34,浜松
16,東静岡,2,0,1,0,1,8,25,17,静岡
16,東静岡,2,0,1,0,1,8,35,34,浜松
16,東静岡,2,0,1,0,1,8,49,25,島田
16,東静岡,2,0,1,0,1,8,58,17,静岡
16,東静岡,2,0,1,0,1,9,08,17,静岡
16,東静岡,2,0,1,0,1,9,17,34,浜松
16,東静岡,2,0,1,0,1,9,25,25,島田
16,東静岡,2,0,1,0,1,9,34,37,豊橋
16,東静岡,2,0,1,0,1,9,46,25,島田
16,東静岡,2,0,1,0,1,9,55,25,島田
16,東静岡,2,0,1,0,1,10,04,34,浜松
16,東静岡,2,0,1,0,1,10,15,25,島田
16,東静岡,2,0,1,0,1,10,24,34,浜松
16,東静岡,2,0,1,0,1,10,38,25,島田
16,東静岡,2,0,1,0,1,10,47,34,浜松
16,東静岡,2,0,1,0,1,10,55,25,島田
16,東静岡,2,0,1,0,1,11,11,34,浜松
16,東静岡,2,0,1,0,1,11,18,25,島田
16,東静岡,2,0,1,0,1,11,26,34,浜松
16,東静岡,2,0,1,0,1,11,35,25,島田
16,東静岡,2,0,1,0,1,11,43,34,浜松
16,東静岡,2,0,1,0,1,11,55,25,島田
16,東静岡,2,0,1,0,1,12,05,34,浜松
16,東静岡,2,0,1,0,1,12,16,25,島田
16,東静岡,2,0,1,0,1,12,27,34,浜松
16,東静岡,2,0,1,0,1,12,37,25,島田
16,東静岡,2,0,1,0,1,12,47,34,浜松
16,東静岡,2,0,1,0,1,12,55,25,島田
16,東静岡,2,0,1,0,1,13,09,34,浜松
16,東静岡,2,0,1,0,1,13,17,25,島田
16,東静岡,2,0,1,0,1,13,26,34,浜松
16,東静岡,2,0,1,0,1,13,36,25,島田
16,東静岡,2,0,1,0,1,13,45,34,浜松
16,東静岡,2,0,1,0,1,13,58,25,島田
16,東静岡,2,0,1,0,1,14,06,34,浜松
16,東静岡,2,0,1,0,1,14,16,25,島田
16,東静岡,2,0,1,0,1,14,24,37,豊橋
16,東静岡,2,0,1,0,1,14,36,25,島田
16,東静岡,2,0,1,0,1,14,45,34,浜松
16,東静岡,2,0,1,0,1,14,58,25,島田
16,東静岡,2,0,1,0,1,15,06,34,浜松
16,東静岡,2,0,1,0,1,15,16,34,浜松
16,東静岡,2,0,1,0,1,15,26,17,静岡
16,東静岡,2,0,1,0,1,15,42,25,島田
16,東静岡,2,0,1,0,1,15,52,34,浜松
16,東静岡,2,0,1,0,1,16,05,25,島田
16,東静岡,2,0,1,0,1,16,17,34,浜松
16,東静岡,2,0,1,0,1,16,23,17,静岡
16,東静岡,2,0,1,0,1,16,36,34,浜松
16,東静岡,2,0,1,0,1,16,48,34,浜松
16,東静岡,2,0,1,0,1,17,01,34,浜松
16,東静岡,2,0,1,0,1,17,09,25,島田
16,東静岡,2,0,1,0,1,17,20,34,浜松
16,東静岡,2,0,1,0,1,17,28,34,浜松
16,東静岡,2,0,1,0,1,17,42,34,浜松
16,東静岡,2,0,1,0,1,17,55,25,島田
16,東静岡,2,0,1,0,1,18,13,37,豊橋
16,東静岡,2,0,1,0,1,18,25,34,浜松
16,東静岡,2,0,1,0,1,18,36,25,島田
16,東静岡,2,0,1,0,1,18,48,25,島田
16,東静岡,2,0,1,0,1,19,02,34,浜松
16,東静岡,2,0,1,0,1,19,20,17,静岡
16,東静岡,2,0,1,0,1,19,32,34,浜松
16,東静岡,2,0,1,0,1,19,43,17,静岡
16,東静岡,2,0,1,0,1,19,56,25,島田
16,東静岡,2,0,1,0,1,20,13,37,豊橋
16,東静岡,2,0,1,0,1,20,23,37,豊橋
16,東静岡,2,0,1,0,1,20,28,17,静岡
16,東静岡,2,0,1,0,1,20,39,34,浜松
16,東静岡,2,0,1,0,1,21,06,37,豊橋
16,東静岡,2,0,1,0,1,21,21,25,島田
16,東静岡,2,0,1,0,1,21,38,37,豊橋
16,東静岡,2,0,1,0,1,21,49,25,島田
16,東静岡,2,0,1,0,1,21,59,34,浜松
16,東静岡,2,0,1,0,1,22,25,34,浜松
16,東静岡,2,0,1,0,1,22,45,17,静岡
16,東静岡,2,0,1,0,1,23,14,17,静岡
16,東静岡,2,0,1,0,1,24,06,17,静岡
16,東静岡,1,1,0,1,0,5,04,03,沼津
16,東静岡,1,1,0,1,0,5,29,00,熱海
16,東静岡,1,1,0,1,0,5,58,04,三島
16,東静岡,1,1,0,1,0,6,29,00,熱海
16,東静岡,1,1,0,1,0,6,40,04,三島
16,東静岡,1,1,0,1,0,6,55,10,興津
16,東静岡,1,1,0,1,0,7,09,04,三島
16,東静岡,1,1,0,1,0,7,27,03,沼津
16,東静岡,1,1,0,1,0,7,40,00,熱海
16,東静岡,1,1,0,1,0,7,47,10,興津
16,東静岡,1,1,0,1,0,7,53,04,三島
16,東静岡,1,1,0,1,0,8,00,00,熱海
16,東静岡,1,1,0,1,0,8,10,00,熱海
16,東静岡,1,1,0,1,0,8,26,10,興津
16,東静岡,1,1,0,1,0,8,36,00,熱海
16,東静岡,1,1,0,1,0,8,46,10,興津
16,東静岡,1,1,0,1,0,8,55,00,熱海
16,東静岡,1,1,0,1,0,9,10,00,熱海
16,東静岡,1,1,0,1,0,9,16,10,興津
16,東静岡,1,1,0,1,0,9,28,00,熱海
16,東静岡,1,1,0,1,0,9,35,10,興津
16,東静岡,1,1,0,1,0,9,41,00,熱海
16,東静岡,1,1,0,1,0,9,55,10,興津
16,東静岡,1,1,0,1,0,10,07,00,熱海
16,東静岡,1,1,0,1,0,10,17,10,興津
16,東静岡,1,1,0,1,0,10,26,00,熱海
16,東静岡,1,1,0,1,0,10,40,10,興津
16,東静岡,1,1,0,1,0,10,46,00,熱海
16,東静岡,1,1,0,1,0,10,59,10,興津
16,東静岡,1,1,0,1,0,11,09,00,熱海
16,東静岡,1,1,0,1,0,11,16,10,興津
16,東静岡,1,1,0,1,0,11,27,00,熱海
16,東静岡,1,1,0,1,0,11,34,10,興津
16,東静岡,1,1,0,1,0,11,42,00,熱海
16,東静岡,1,1,0,1,0,11,57,10,興津
16,東静岡,1,1,0,1,0,12,07,00,熱海
16,東静岡,1,1,0,1,0,12,16,10,興津
16,東静岡,1,1,0,1,0,12,26,00,熱海
16,東静岡,1,1,0,1,0,12,35,10,興津
16,東静岡,1,1,0,1,0,12,46,00,熱海
16,東静岡,1,1,0,1,0,12,57,10,興津
16,東静岡,1,1,0,1,0,13,05,00,熱海
16,東静岡,1,1,0,1,0,13,16,10,興津
16,東静岡,1,1,0,1,0,13,26,00,熱海
16,東静岡,1,1,0,1,0,13,36,10,興津
16,東静岡,1,1,0,1,0,13,41,00,熱海
16,東静岡,1,1,0,1,0,13,55,10,興津
16,東静岡,1,1,0,1,0,14,08,00,熱海
16,東静岡,1,1,0,1,0,14,16,10,興津
16,東静岡,1,1,0,1,0,14,26,00,熱海
16,東静岡,1,1,0,1,0,14,36,10,興津
16,東静岡,1,1,0,1,0,14,45,00,熱海
16,東静岡,1,1,0,1,0,14,55,10,興津
16,東静岡,1,1,0,1,0,15,06,03,沼津
16,東静岡,1,1,0,1,0,15,16,00,熱海
16,東静岡,1,1,0,1,0,15,26,00,熱海
16,東静岡,1,1,0,1,0,15,35,10,興津
16,東静岡,1,1,0,1,0,15,41,00,熱海
16,東静岡,1,1,0,1,0,15,55,04,三島
16,東静岡,1,1,0,1,0,16,07,00,熱海
16,東静岡,1,1,0,1,0,16,21,10,興津
16,東静岡,1,1,0,1,0,16,33,00,熱海
16,東静岡,1,1,0,1,0,16,42,10,興津
16,東静岡,1,1,0,1,0,16,47,00,熱海
16,東静岡,1,1,0,1,0,17,03,00,熱海
16,東静岡,1,1,0,1,0,17,13,03,沼津
16,東静岡,1,1,0,1,0,17,27,00,熱海
16,東静岡,1,1,0,1,0,17,37,00,熱海
16,東静岡,1,1,0,1,0,17,54,00,熱海
16,東静岡,1,1,0,1,0,18,11,00,熱海
16,東静岡,1,1,0,1,0,18,27,03,沼津
16,東静岡,1,1,0,1,0,18,40,00,熱海
16,東静岡,1,1,0,1,0,18,54,00,熱海
16,東静岡,1,1,0,1,0,19,10,04,三島
16,東静岡,1,1,0,1,0,19,26,00,熱海
16,東静岡,1,1,0,1,0,19,36,04,三島
16,東静岡,1,1,0,1,0,19,50,10,興津
16,東静岡,1,1,0,1,0,20,07,00,熱海
16,東静岡,1,1,0,1,0,20,25,04,三島
16,東静岡,1,1,0,1,0,20,39,00,熱海
16,東静岡,1,1,0,1,0,20,55,04,三島
16,東静岡,1,1,0,1,0,21,03,10,興津
16,東静岡,1,1,0,1,0,21,18,00,熱海
16,東静岡,1,1,0,1,0,21,43,04,三島
16,東静岡,1,1,0,1,0,21,58,03,沼津
16,東静岡,1,1,0,1,0,22,15,04,三島
16,東静岡,1,1,0,1,0,22,27,10,興津
16,東静岡,1,1,0,1,0,22,45,04,三島
16,東静岡,1,1,0,1,0,23,20,03,沼津
16,東静岡,1,1,0,1,0,23,47,03,沼津
24,島田,3,1,0,1,0,5,26,17,静岡
24,島田,3,1,0,1,0,5,50,0,熱海
24,島田,1,1,0,1,0,6,10,2,三島
24,島田,1,1,0,1,0,6,22,13,興津
24,島田,3,1,0,1,0,6,32,2,三島
24,島田,1,1,0,1,0,6,43,17,静岡
24,島田,1,1,0,1,0,6,55,3,沼津
24,島田,3,1,0,1,0,7,03,0,熱海
24,島田,1,1,0,1,0,7,08,13,興津
24,島田,3,1,0,1,0,7,20,2,三島
24,島田,1,1,0,1,0,7,26,0,熱海
24,島田,1,1,0,1,0,7,31,0,熱海
24,島田,1,1,0,1,0,7,47,17,静岡
24,島田,3,1,0,1,0,7,51,13,興津
24,島田,1,1,0,1,0,8,00,0,熱海
24,島田,1,1,0,1,0,8,12,13,興津
24,島田,3,1,0,1,0,8,19,0,熱海
24,島田,1,1,0,1,0,8,32,17,静岡
24,島田,3,1,0,1,0,8,38,0,熱海
24,島田,1,1,0,1,0,8,44,13,興津
24,島田,1,1,0,1,0,8,55,0,熱海
24,島田,1,1,0,1,0,9,09,0,熱海
24,島田,1,1,0,1,0,9,21,13,興津
24,島田,1,1,0,1,0,9,35,0,熱海
24,島田,3,1,0,1,0,9,44,13,興津
24,島田,1,1,0,1,0,9,55,0,熱海
24,島田,3,1,0,1,0,10,03,13,興津
24,島田,1,1,0,1,0,10,15,0,熱海
24,島田,3,1,0,1,0,10,23,13,興津
24,島田,1,1,0,1,0,10,37,0,熱海
24,島田,3,1,0,1,0,10,43,17,静岡
24,島田,1,1,0,1,0,10,55,0,熱海
24,島田,3,1,0,1,0,11,01,13,興津
24,島田,1,1,0,1,0,11,11,0,熱海
24,島田,3,1,0,1,0,11,23,17,静岡
24,島田,1,1,0,1,0,11,36,0,熱海
24,島田,3,1,0,1,0,11,44,13,興津
24,島田,1,1,0,1,0,11,54,0,熱海
24,島田,3,1,0,1,0,12,03,13,興津
24,島田,1,1,0,1,0,12,14,0,熱海
24,島田,3,1,0,1,0,12,24,13,興津
24,島田,1,1,0,1,0,12,33,17,静岡
24,島田,3,1,0,1,0,12,43,13,興津
24,島田,1,1,0,1,0,12,55,0,熱海
24,島田,3,1,0,1,0,13,04,13,興津
24,島田,1,1,0,1,0,13,09,0,熱海
24,島田,3,1,0,1,0,13,22,13,興津
24,島田,1,1,0,1,0,13,36,0,熱海
24,島田,3,1,0,1,0,13,44,13,興津
24,島田,1,1,0,1,0,13,55,0,熱海
24,島田,3,1,0,1,0,14,04,13,興津
24,島田,1,1,0,1,0,14,13,0,熱海
24,島田,3,1,0,1,0,14,22,13,興津
24,島田,1,1,0,1,0,14,36,3,沼津
24,島田,3,1,0,1,0,14,40,17,静岡
24,島田,1,1,0,1,0,14,55,0,熱海
24,島田,3,1,0,1,0,15,02,13,興津
24,島田,1,1,0,1,0,15,10,0,熱海
24,島田,3,1,0,1,0,15,22,2,三島
24,島田,1,1,0,1,0,15,35,0,熱海
24,島田,3,1,0,1,0,15,43,13,興津
24,島田,1,1,0,1,0,15,56,0,熱海
24,島田,3,1,0,1,0,16,05,13,興津
24,島田,1,1,0,1,0,16,15,0,熱海
24,島田,3,1,0,1,0,16,23,0,熱海
24,島田,1,1,0,1,0,16,36,3,沼津
24,島田,1,1,0,1,0,16,56,0,熱海
24,島田,1,1,0,1,0,17,06,0,熱海
24,島田,3,1,0,1,0,17,14,17,静岡
24,島田,1,1,0,1,0,17,22,0,熱海
24,島田,1,1,0,1,0,17,38,0,熱海
24,島田,3,1,0,1,0,17,48,3,沼津
24,島田,1,1,0,1,0,17,55,17,静岡
24,島田,1,1,0,1,0,18,08,0,熱海
24,島田,1,1,0,1,0,18,15,0,熱海
24,島田,1,1,0,1,0,18,37,17,静岡
24,島田,3,1,0,1,0,18,42,17,静岡
24,島田,1,1,0,1,0,18,54,0,熱海
24,島田,1,1,0,1,0,19,11,13,興津
24,島田,1,1,0,1,0,19,24,0,熱海
24,島田,1,1,0,1,0,19,35,17,静岡
24,島田,1,1,0,1,0,19,48,2,三島
24,島田,1,1,0,1,0,20,04,0,熱海
24,島田,1,1,0,1,0,20,20,13,興津
24,島田,1,1,0,1,0,20,39,17,静岡
24,島田,1,1,0,1,0,21,00,2,三島
24,島田,1,1,0,1,0,21,20,17,静岡
24,島田,1,1,0,1,0,21,40,2,三島
24,島田,1,1,0,1,0,22,02,2,三島
24,島田,1,1,0,1,0,22,26,17,静岡
24,島田,1,1,0,1,0,22,49,17,静岡
24,島田,1,1,0,1,0,23,15,17,静岡
24,島田,3,0,1,1,0,5,26,17,静岡
24,島田,3,0,1,1,0,5,50,0,熱海
24,島田,1,0,1,1,0,6,10,2,三島
24,島田,1,0,1,1,0,6,22,17,静岡
24,島田,3,0,1,1,0,6,32,2,三島
24,島田,1,0,1,1,0,6,43,17,静岡
24,島田,1,0,1,1,0,6,55,3,沼津
24,島田,3,0,1,1,0,7,03,0,熱海
24,島田,1,0,1,1,0,7,08,17,静岡
24,島田,3,0,1,1,0,7,18,2,三島
24,島田,1,0,1,1,0,7,26,0,熱海
24,島田,1,0,1,1,0,7,31,0,熱海
24,島田,1,0,1,1,0,7,47,17,静岡
24,島田,3,0,1,1,0,7,51,13,興津
24,島田,1,0,1,1,0,8,00,0,熱海
24,島田,1,0,1,1,0,8,12,13,興津
24,島田,3,0,1,1,0,8,19,0,熱海
24,島田,1,0,1,1,0,8,32,17,静岡
24,島田,1,0,1,1,0,8,44,13,興津
24,島田,1,0,1,1,0,8,55,0,熱海
24,島田,1,0,1,1,0,9,09,0,熱海
24,島田,1,0,1,1,0,9,21,13,興津
24,島田,1,0,1,1,0,9,35,0,熱海
24,島田,3,0,1,1,0,9,44,13,興津
24,島田,1,0,1,1,0,9,55,0,熱海
24,島田,3,0,1,1,0,10,03,13,興津
24,島田,1,0,1,1,0,10,15,0,熱海
24,島田,3,0,1,1,0,10,23,13,興津
24,島田,1,0,1,1,0,10,37,0,熱海
24,島田,3,0,1,1,0,10,43,17,静岡
24,島田,1,0,1,1,0,10,55,0,熱海
24,島田,3,0,1,1,0,11,01,13,興津
24,島田,1,0,1,1,0,11,11,0,熱海
24,島田,3,0,1,1,0,11,23,17,静岡
24,島田,1,0,1,1,0,11,36,0,熱海
24,島田,3,0,1,1,0,11,44,13,興津
24,島田,1,0,1,1,0,11,54,0,熱海
24,島田,3,0,1,1,0,12,03,13,興津
24,島田,1,0,1,1,0,12,14,0,熱海
24,島田,3,0,1,1,0,12,24,13,興津
24,島田,1,0,1,1,0,12,33,17,静岡
24,島田,3,0,1,1,0,12,43,13,興津
24,島田,1,0,1,1,0,12,55,0,熱海
24,島田,3,0,1,1,0,13,04,13,興津
24,島田,1,0,1,1,0,13,09,0,熱海
24,島田,3,0,1,1,0,13,22,13,興津
24,島田,1,0,1,1,0,13,36,0,熱海
24,島田,3,0,1,1,0,13,44,13,興津
24,島田,1,0,1,1,0,13,55,0,熱海
24,島田,3,0,1,1,0,14,04,13,興津
24,島田,1,0,1,1,0,14,13,0,熱海
24,島田,3,0,1,1,0,14,22,13,興津
24,島田,1,0,1,1,0,14,36,3,沼津
24,島田,3,0,1,1,0,14,40,17,静岡
24,島田,1,0,1,1,0,14,55,0,熱海
24,島田,3,0,1,1,0,15,02,13,興津
24,島田,1,0,1,1,0,15,10,0,熱海
24,島田,3,0,1,1,0,15,22,2,三島
24,島田,1,0,1,1,0,15,35,0,熱海
24,島田,3,0,1,1,0,15,43,13,興津
24,島田,1,0,1,1,0,15,56,0,熱海
24,島田,3,0,1,1,0,16,05,13,興津
24,島田,1,0,1,1,0,16,15,0,熱海
24,島田,3,0,1,1,0,16,23,0,熱海
24,島田,1,0,1,1,0,16,36,3,沼津
24,島田,1,0,1,1,0,16,56,0,熱海
24,島田,1,0,1,1,0,17,06,0,熱海
24,島田,3,0,1,1,0,17,14,17,静岡
24,島田,1,0,1,1,0,17,22,0,熱海
24,島田,1,0,1,1,0,17,38,0,熱海
24,島田,3,0,1,1,0,17,48,3,沼津
24,島田,1,0,1,1,0,17,55,17,静岡
24,島田,1,0,1,1,0,18,08,0,熱海
24,島田,1,0,1,1,0,18,15,0,熱海
24,島田,1,0,1,1,0,18,37,17,静岡
24,島田,3,0,1,1,0,18,42,17,静岡
24,島田,1,0,1,1,0,18,54,0,熱海
24,島田,1,0,1,1,0,19,11,13,興津
24,島田,1,0,1,1,0,19,24,0,熱海
24,島田,1,0,1,1,0,19,35,17,静岡
24,島田,1,0,1,1,0,19,48,2,三島
24,島田,1,0,1,1,0,20,04,0,熱海
24,島田,1,0,1,1,0,20,20,13,興津
24,島田,1,0,1,1,0,20,39,17,静岡
24,島田,1,0,1,1,0,21,00,2,三島
24,島田,1,0,1,1,0,21,20,17,静岡
24,島田,1,0,1,1,0,21,40,2,三島
24,島田,3,0,1,1,0,22,02,2,三島
24,島田,1,0,1,1,0,22,26,17,静岡
24,島田,1,0,1,1,0,22,49,17,静岡
24,島田,1,0,1,1,0,23,15,17,静岡
24,島田,2,1,0,0,1,5,25,34,浜松
24,島田,2,1,0,0,1,5,54,42,豊橋
24,島田,2,1,0,0,1,6,19,34,浜松
24,島田,2,1,0,0,1,6,48,42,豊橋
24,島田,2,1,0,0,1,7,00,42,豊橋
24,島田,2,1,0,0,1,7,15,34,浜松
24,島田,2,1,0,0,1,7,27,34,浜松
24,島田,2,1,0,0,1,7,36,34,浜松
24,島田,2,1,0,0,1,7,55,34,浜松
24,島田,2,1,0,0,1,8,15,34,浜松
24,島田,2,1,0,0,1,8,32,34,浜松
24,島田,2,1,0,0,1,8,45,34,浜松
24,島田,2,1,0,0,1,8,56,34,浜松
24,島田,2,1,0,0,1,9,10,34,浜松
24,島田,2,1,0,0,1,9,33,34,浜松
24,島田,2,1,0,0,1,9,48,34,浜松
24,島田,2,1,0,0,1,10,08,42,豊橋
24,島田,2,1,0,0,1,10,36,34,浜松
24,島田,2,1,0,0,1,10,56,34,浜松
24,島田,2,1,0,0,1,11,18,34,浜松
24,島田,2,1,0,0,1,11,43,34,浜松
24,島田,2,1,0,0,1,11,58,34,浜松
24,島田,2,1,0,0,1,12,16,34,浜松
24,島田,2,1,0,0,1,12,36,34,浜松
24,島田,2,1,0,0,1,12,58,34,浜松
24,島田,2,1,0,0,1,13,19,34,浜松
24,島田,2,1,0,0,1,13,40,34,浜松
24,島田,2,1,0,0,1,13,58,34,浜松
24,島田,2,1,0,0,1,14,16,34,浜松
24,島田,2,1,0,0,1,14,37,34,浜松
24,島田,2,1,0,0,1,14,57,42,豊橋
24,島田,2,1,0,0,1,15,18,34,浜松
24,島田,2,1,0,0,1,15,38,34,浜松
24,島田,2,1,0,0,1,15,58,34,浜松
24,島田,2,1,0,0,1,16,27,34,浜松
24,島田,2,1,0,0,1,16,37,34,浜松
24,島田,2,1,0,0,1,16,58,34,浜松
24,島田,2,1,0,0,1,17,12,34,浜松
24,島田,2,1,0,0,1,17,28,34,浜松
24,島田,2,1,0,0,1,17,46,34,浜松
24,島田,2,1,0,0,1,17,55,34,浜松
24,島田,2,1,0,0,1,18,07,34,浜松
24,島田,2,1,0,0,1,18,15,34,浜松
24,島田,2,1,0,0,1,18,38,34,浜松
24,島田,2,1,0,0,1,18,46,42,豊橋
24,島田,2,1,0,0,1,18,58,34,浜松
24,島田,2,1,0,0,1,19,14,34,浜松
24,島田,2,1,0,0,1,19,39,34,浜松
24,島田,2,1,0,0,1,19,54,34,浜松
24,島田,2,1,0,0,1,20,03,34,浜松
24,島田,2,1,0,0,1,20,17,34,浜松
24,島田,2,1,0,0,1,20,45,42,豊橋
24,島田,2,1,0,0,1,21,01,42,豊橋
24,島田,2,1,0,0,1,21,11,34,浜松
24,島田,2,1,0,0,1,21,42,42,豊橋
24,島田,2,1,0,0,1,22,07,42,豊橋
24,島田,2,1,0,0,1,22,39,34,浜松
24,島田,2,1,0,0,1,23,08,34,浜松
24,島田,2,1,0,0,1,23,44,34,浜松
24,島田,2,1,0,0,1,24,08,26,菊川
24,島田,2,0,1,0,1,5,25,34,浜松
24,島田,2,0,1,0,1,5,54,42,豊橋
24,島田,2,0,1,0,1,6,19,34,浜松
24,島田,2,0,1,0,1,6,48,42,豊橋
24,島田,2,0,1,0,1,7,00,42,豊橋
24,島田,2,0,1,0,1,7,15,34,浜松
24,島田,2,0,1,0,1,7,27,34,浜松
24,島田,2,0,1,0,1,7,36,34,浜松
24,島田,2,0,1,0,1,7,55,34,浜松
24,島田,2,0,1,0,1,8,15,34,浜松
24,島田,2,0,1,0,1,8,32,34,浜松
24,島田,2,0,1,0,1,8,45,34,浜松
24,島田,2,0,1,0,1,8,56,34,浜松
24,島田,2,0,1,0,1,9,10,34,浜松
24,島田,2,0,1,0,1,9,33,34,浜松
24,島田,2,0,1,0,1,9,48,34,浜松
24,島田,2,0,1,0,1,10,08,42,豊橋
24,島田,2,0,1,0,1,10,36,34,浜松
24,島田,2,0,1,0,1,10,56,34,浜松
24,島田,2,0,1,0,1,11,18,34,浜松
24,島田,2,0,1,0,1,11,43,34,浜松
24,島田,2,0,1,0,1,11,58,34,浜松
24,島田,2,0,1,0,1,12,16,34,浜松
24,島田,2,0,1,0,1,12,36,34,浜松
24,島田,2,0,1,0,1,12,58,34,浜松
24,島田,2,0,1,0,1,13,19,34,浜松
24,島田,2,0,1,0,1,13,40,34,浜松
24,島田,2,0,1,0,1,13,58,34,浜松
24,島田,2,0,1,0,1,14,16,34,浜松
24,島田,2,0,1,0,1,14,37,34,浜松
24,島田,2,0,1,0,1,14,57,42,豊橋
24,島田,2,0,1,0,1,15,18,34,浜松
24,島田,2,0,1,0,1,15,38,34,浜松
